region_id,region_display,region_name,region_type,year,adlt_incar_rt,afford_le030_rct,afford_le080_rct,afford_le120_rct,crime_all_rt,crime_prop_rt,crime_viol_rt,gross_rent_0_1beds,gross_rent_2_3beds,hh_alone_pct,hh_inc_med_adj,hh_inc_own_med_adj,hh_inc_rent_med_adj,hh_u18_pct,hp_first_fhava_pct,hp_first_hi_pct,hp_first_orig,hp_first_orig_lmi_app_pct,hp_first_orig_lmi_nbhd_pct,hp_first_orig_rt,hpi_1f,hpi_4f,hpi_al,hpi_cn,hpi_ot,income_diversity_ratio,lp_all,lp_fam14condo_initial,lp_fam14condo_rate,lp_fam14condo_repeat,med_r_1f,med_r_4f,med_r_cn,med_r_ot,nb_permit_res_units,pct_prof_ela,pct_prof_math,pfn_fam14condo,pfn_fam14condo_rate,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_disabled_pct,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop16_laborforce_pct,pop16_unemp_pct,population_density,priv_evic_amt_sought_med_adj,priv_evic_filing_rt,priv_evic_filings,prox_park_pct,prox_subway_pct,rburden_mod_ami_81_120,rburden_mod_ami_le80,rburden_sev_ami_81_120,rburden_sev_ami_le80,refi_hi_pct,refi_orig,refi_orig_rt,rent_burden_med,rent_burden_mod_pct,rent_burden_sev_pct,rent_change,rent_gross_med_adj,rent_gross_recent_med_adj,rent_pct_nycha,reo,serious_viol_rate,shd_420c_props,shd_420c_units,shd_421a_props,shd_421a_units,shd_all_sub_props,shd_all_sub_units,shd_ex_2024_2029_props,shd_ex_2024_2029_units,shd_ex_2030_2039_props,shd_ex_2030_2039_units,shd_ex_2040_later_props,shd_ex_2040_later_units,shd_hud_finins_props,shd_hud_finins_units,shd_hud_pbrap_props,shd_hud_pbrap_units,shd_lihtc_props,shd_lihtc_units,shd_ml_props,shd_ml_units,shd_nyc_prog_props,shd_ph_props,shd_ph_units,total_viol_rate,unit_num,unit_occ_own_pct,unit_occ_rent_sevcrowd_pct,unit_vac_rent_pct,units_cert,volume_1f,volume_4f,volume_al,volume_cn,volume_ot,voucher_pct
305,BK 05,East New York/Starrett City,Sub-Borough Area,2015-2019,,22.5%,89.1%,99.5%,,,,"$1,180","$1,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5%,,,,,,,,,,,,,,,,,,,,,5.5%,30.3%,0.0%,40.7%,,,,,,33.3%,,,"$1,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7%,5.0%,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2016,,,,,,,,,,29.3%,"$46,310","$91,690","$37,460",37.4%,65.4%,12.3%,309,84.8%,6.5%,20.7,,,,,,7,513,210,32.8,275,,,,,,,,,,11.8%,52.7%,69.0%,48.2,13.1%,,14.5%,21.7%,36.5%,160769,28.6%,29.1%,41.0%,6.0%,51.7%,0.6,35.4%,4.9%,54.6%,8.01%,26.5,"$3,366",160.2,5280,,,,,,,1.2%,254,17,33.1%,24.5%,,,"$1,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61865,24.8%,,,,,,,,,14.5%
305,BK 05,East New York/Starrett City,Sub-Borough Area,2016-2020,,23.7%,90.2%,100.0%,,,,"$1,230","$1,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0%,,,,,,,,,,,,,,,,,,,,,6.3%,29.7%,0.0%,40.6%,,,,,,32.7%,,,"$1,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6%,3.9%,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2017,,,,,,,,,,32.0%,"$44,110","$80,430","$36,800",37.3%,47.9%,12.1%,330,58.5%,14.6%,22,,,,,,5.7,512,210,32.7,275,,,,,,,,,,11.1%,58.4%,76.6%,42.6,7.3%,,12.5%,15.6%,31.5%,"176,471",21.3%,24.7%,31.7%,3.8%,52.8%,0.57,38.2%,3.9%,58.1%,8.98%,29.1,"$3,240",217.9,"7,100",,,,,,,1.9%,270,18,36.7%,26.2%,,,"$1,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,828",21.9%,,,,,,,,,12.6%
305,BK 05,East New York/Starrett City,Sub-Borough Area,2017-2021,,21.3%,87.4%,100.0%,,,,"$1,200","$1,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2%,,,,,,,,,,,,,,,,,,,,,5.7%,27.3%,0.0%,39.2%,,,,,,32.9%,,,"$1,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4%,3.6%,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2018,,,,,,,,,,32.0%,"$48,680","$88,190","$40,490",37.9%,50.4%,15.1%,278,6.8%,76.6%,18.5,,,,,,5.5,390,148,24.8,221,,,,,,,,,,12.2%,54.5%,67.2%,42.3,6.8%,,16.2%,17.6%,35.6%,"171,170",26.4%,21.7%,23.8%,3.2%,52.8%,0.57,38.8%,3.3%,58.0%,5.62%,28.2,"$3,307",201.1,6702,,,,,,,3.8%,264,17.6,35.7%,25.5%,,,"$1,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,650",27.3%,,,,,,,,,13.4%
305,BK 05,East New York/Starrett City,Sub-Borough Area,2018-2022,,27.8%,88.8%,99.6%,,,,"$1,270","$1,580",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8%,,,,,,,,,,,,,,,,,,,,,4.6%,27.1%,0.0%,37.0%,,,,,,31.0%,,,"$1,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4%,3.4%,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2019,,,,,,,,,,25.6%,"$53,240","$103,150","$40,760",40.9%,41.8%,17.0%,330,6.1%,70.6%,22.2,,,,,,5,331,132,21.4,184,,,,,,,,,,13.0%,59.5%,68.9%,48.3,8.8%,,13.3%,15.9%,32.5%,180811,23.0%,23.3%,31.6%,4.0%,55.4%,0.57,34.9%,4.2%,54.5%,3.85%,29.8,"$3,276",173.2,5740,,,,,,,6.3%,363,24.4,34.1%,29.0%,,,"$1,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,71022,26.0%,,,,,,,,,12.2%
305,BK 05,East New York/Starrett City,Sub-Borough Area,2020,,,,,,,,,,,,,,,42.6%,8.9%,282,5.0%,69.1%,18.9,,,,,,5.4,147,47,9.3,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,622",63.4,2339,,,,,,,2.2%,558,37.5,,,,,"$1,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5%
305,BK 05,East New York/Starrett City,Sub-Borough Area,2021,,,,,,,,,,30.0%,"$58,020","$92,940","$43,290",38.4%,44.6%,10.3%,368,12.7%,63.6%,24.7,,,,,,5.4,194,54,12.3,128,,,,,,,,,,14.6%,55.8%,61.8%,47.2,7.3%,,19.2%,19.2%,36.1%,178925,21.7%,19.2%,23.4%,7.3%,46.1%,0.66,34.3%,3.6%,55.4%,12.80%,29.5,"$4,439",27.4,1021,,,,,,,2.1%,678,45.6,30.4%,21.3%,,,"$1,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,62776,29.1%,,,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2022,,,,,,,,,,32.5%,"$56,510","$93,120","$47,200",33.5%,39.7%,7.7%,287,6.0%,66.9%,19.3,,,,,,6.5,254,97,16.3,144,,,,,,,,,,14.5%,59.4%,56.9%,44.4,9.8%,,18.7%,17.5%,33.8%,200828,28.8%,24.6%,34.1%,7.2%,49.8%,0.64,32.8%,2.4%,60.1%,6.72%,33.1,"$5,514",79.9,3031,,,,,,,2.6%,310,20.8,32.8%,24.6%,,,"$1,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,80939,23.3%,,,,,,,,,
305,BK 05,East New York/Starrett City,Sub-Borough Area,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,513",135.2,4888,,,,,,,,,,,,,,,,16.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2000,,,,,,,,,,,"$96,420",,,25.1%,,,,,,,,,,,,,51,30,4.3,13,,,,,,,,,,8.6%,,81.5%,37.9,,,53.4%,,17.4%,105555,,14.4%,,4.7%,11.2%,0.61,24.2%,56.0%,,5.51%,,,,,,,,,,,,,,23.7%,,18.4%,,"$1,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,41,15,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,54,29,3.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,47,31,3.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2004,,,,,,,,,,,,,,,0.1%,1.3%,1007,1.9%,9.7%,60.8,,,,,,,37,17,2.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,856,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2005,,,,,,,,,,33.3%,"$87,720","$139,350","$71,540",24.4%,0.1%,3.3%,923,1.9%,6.4%,54.7,,,,,,6,36,21,2.9,12,,,,,,,,,,8.8%,49.6%,86.9%,37.2,,,61.5%,10.3%,16.3%,"112,313",16.0%,11.2%,17.1%,5.5%,9.3%,0.55,18.0%,63.9%,74.6%,5.81%,,,,,,,,,,,13.0%,632,37.4,27.2%,24.4%,,,"$1,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,676",34.8%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2005-2009,,2.7%,13.6%,52.1%,,,,"$1,990","$2,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3%,,,,,,,,,,,,,,,,,,,,,43.0%,33.1%,3.9%,37.1%,,,,,,16.8%,,,"$2,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5%,2.3%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2006,,,,,,,,,,34.1%,"$108,260","$163,800","$90,590",26.3%,0.1%,4.1%,863,1.7%,7.8%,49.8,,,,,,4.4,52,38,4,9,,,,,,,,,,8.1%,53.4%,82.9%,37.4,,,61.3%,12.0%,16.6%,"110,032",21.5%,12.0%,17.1%,6.8%,8.2%,0.57,21.8%,60.6%,74.4%,5.14%,27.5,,,,,,,,,,14.5%,523,30.2,24.4%,19.0%,,,"$1,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,284",34.7%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2006-2010,,2.8%,10.1%,55.5%,,,,"$2,050","$2,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7%,,,,,,,,,,,,,,,,,,,,,42.1%,30.1%,5.1%,40.7%,,,,,,17.1%,,,"$2,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6%,2.5%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2007,,,,,,,,,,34.9%,"$108,250","$161,930","$80,310",27.8%,0.0%,2.0%,859,0.4%,8.3%,48.4,,,,,,6.3,80,57,5.5,10,,,,,,,,,,9.9%,51.2%,85.9%,37.1,,,61.1%,16.2%,17.7%,"108,989",26.0%,11.5%,11.6%,5.3%,9.1%,0.56,21.1%,61.7%,71.1%,5.48%,27.2,,,,,,,,,,12.6%,413,23.3,26.1%,19.5%,,,"$1,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,756",39.6%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2007-2011,,1.8%,9.1%,58.5%,,,,"$2,050","$2,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2%,,,,,,,,,,,,,,,,,,,,,43.2%,30.2%,6.3%,40.8%,,,,,,17.0%,,,"$2,570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6%,2.6%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2008,,,,,,,,,,36.7%,"$111,060","$170,140","$84,930",25.0%,1.2%,0.8%,754,2.4%,1.1%,41.6,,,,,,4.8,73,42,5.1,21,,,,,,,,,,10.3%,50.8%,85.7%,36.7,6.2%,,61.8%,11.7%,15.1%,"118,144",17.2%,10.9%,14.1%,5.6%,9.9%,0.54,17.2%,64.5%,74.0%,5.03%,29.5,,,,,,,,,,5.7%,352,19.4,27.2%,25.1%,,,"$2,050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,484",36.2%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2008-2012,,1.2%,8.3%,53.8%,,,,"$2,080","$2,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9%,,,,,,,,,,,,,,,,,,,,,44.8%,30.8%,8.1%,43.4%,,,,,,16.9%,,,"$2,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1%,2.8%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2009,,,,,,,,,,28.4%,"$122,720","$177,320","$99,260",27.0%,2.5%,1.9%,530,7.5%,1.5%,28.5,,,,,,3.9,105,72,6.7,14,,,,,,,,,,8.9%,49.8%,84.6%,35.6,5.0%,,69.2%,11.6%,17.7%,"118,886",10.6%,8.4%,8.6%,5.3%,5.8%,0.5,18.1%,68.0%,76.6%,8.65%,29.7,,,,,,,,,,1.0%,953,51.2,25.5%,22.0%,,,"$2,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,655",37.1%,,,,,,,,,1.0%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2009-2013,,1.3%,8.7%,53.0%,,,,"$2,160","$2,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9%,,,,,,,,,,,,,,,,,,,,,46.0%,28.5%,7.0%,42.8%,,,,,,17.1%,,,"$2,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4%,3.0%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2010,,,,,,,,,,28.7%,"$110,880","$165,180","$83,220",29.2%,6.4%,0.7%,812,19.7%,6.0%,42.7,,,,,,5.7,80,48,5,19,,,,,,,,,,7.8%,51.9%,88.6%,37.5,4.6%,,64.0%,9.5%,16.1%,"119,558",16.7%,11.3%,13.3%,6.0%,8.6%,0.56,19.8%,62.2%,76.7%,7.88%,29.9,"$5,210",19.6,605,,,,,,,1.2%,733,38.6,27.9%,25.7%,,,"$2,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,234",36.0%,,,,,,,,,1.2%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2010-2014,,1.3%,7.6%,46.4%,,,,"$2,220","$2,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7%,,,,,,,,,,,,,,,,,,,,,50.5%,27.1%,8.8%,47.7%,,,,,,17.2%,,,"$2,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3%,2.7%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2011,,,,,,,,,,30.8%,"$113,470","$183,610","$92,310",27.8%,5.3%,0.4%,808,9.8%,2.0%,41.8,,,,,,4.5,68,27,3.9,27,,,,,,,,,,8.9%,50.2%,88.0%,37.5,5.0%,,68.0%,8.7%,18.5%,"112,066",21.6%,10.3%,12.6%,6.0%,7.2%,0.55,20.6%,62.8%,77.3%,8.52%,28,"$4,017",21.9,651,,,,,,,0.6%,822,42.5,26.4%,22.0%,,,"$2,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,089",34.3%,,,,,,,,,1.5%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2011-2015,,1.8%,8.3%,43.6%,,,,"$2,260","$2,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4%,,,,,,,,,,,,,,,,,,,,,48.3%,27.8%,8.0%,44.7%,,,,,,16.5%,,,"$2,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6%,2.3%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2012,,,,,,,,,,31.0%,"$111,090","$154,740","$97,270",23.1%,2.6%,0.4%,844,0.0%,1.7%,43.3,,,,,,4.3,68,27,3.8,25,,,,,,,,,,10.5%,48.2%,87.0%,37.1,6.0%,,66.8%,8.6%,17.5%,"109,204",13.1%,10.5%,11.4%,6.1%,7.5%,0.54,18.0%,64.5%,76.5%,7.41%,27.3,"$4,649",20.1,594,,,,,,,1.3%,1079,55.4,26.2%,24.3%,,,"$2,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,212",33.2%,,,,,,,,,1.6%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2012-2016,,2.0%,9.0%,42.5%,,,,"$2,320","$2,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9%,,,,,,,,,,,,,,,,,,,,,47.5%,27.0%,7.7%,46.5%,,,,,,16.7%,,,"$2,860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4%,1.9%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2013,,,,,,,,,,29.0%,"$127,620","$190,060","$103,760",30.4%,0.7%,0.0%,810,0.0%,1.8%,41.5,,,,,,5.1,48,18,2.8,21,,,,,,,,,,8.4%,47.6%,84.9%,36.7,6.1%,,70.2%,10.1%,17.0%,"116,339",22.0%,10.9%,11.2%,6.2%,5.0%,0.54,19.0%,65.0%,77.6%,4.72%,29.1,"$4,342",20.1,633,,,,,,,0.5%,807,41.3,25.2%,20.3%,,,"$2,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,560",36.1%,,,,,,,,,1.0%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2013-2017,,2.7%,10.2%,45.0%,,,,"$2,420","$2,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7%,,,,,,,,,,,,,,,,,,,,,47.5%,26.5%,7.7%,45.3%,,,,,,16.8%,,,"$2,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7%,2.3%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2014,,,,,,,,,,27.2%,"$139,880","$210,670","$110,800",32.2%,0.8%,0.8%,643,0.0%,1.1%,32.7,,,,,,4.8,55,22,3.5,27,,,,,,,,,,8.5%,49.6%,87.1%,37.6,5.6%,,70.3%,7.6%,15.9%,"125,062",12.1%,9.1%,8.0%,5.8%,6.1%,0.52,16.4%,67.0%,75.0%,6.83%,31.3,"$4,204",19,609,,,,,,,1.0%,302,15.4,24.2%,19.4%,,,"$2,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,53197,37.1%,,,,,,,,,1.1%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2014-2018,,2.9%,13.5%,55.0%,,,,"$2,430","$2,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,,,,,,,,,,,,,,,,,,,,,49.7%,25.1%,6.4%,46.8%,,,,,,17.5%,,,"$3,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5%,3.0%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2015,,,,,,,,,,27.5%,"$137,750","$194,060","$119,190",29.0%,0.7%,0.5%,595,0.0%,0.5%,30.1,,,,,,5,52,19,3,23,,,,,,,,,,9.9%,46.8%,88.4%,37.8,4.8%,,76.4%,8.3%,18.1%,117037,14.5%,8.5%,9.3%,7.5%,6.1%,0.52,15.5%,66.5%,77.5%,4.60%,29.3,"$4,207",17.9,577,,,,,,,1.7%,403,20.4,24.9%,20.7%,,,"$2,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,54251,36.1%,,,,,,,,,1.3%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2015-2019,,2.1%,15.2%,59.6%,,,,"$2,320","$2,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1%,,,,,,,,,,,,,,,,,,,,,49.3%,24.1%,3.7%,47.1%,,,,,,17.2%,,,"$2,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5%,3.1%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2016,,,,,,,,,,32.2%,"$127,000","$178,900","$107,110",31.3%,0.3%,0.5%,621,0.0%,0.3%,31.2,,,,,,5.9,44,19,2.5,17,,,,,,,,,,9.4%,49.0%,90.3%,39.6,6.1%,,71.6%,8.9%,15.1%,114007,16.5%,10.6%,10.0%,5.6%,9.9%,0.55,14.3%,64.4%,74.2%,5.36%,28.5,"$4,675",15.7,515,,,,,,,0.3%,374,18.8,24.8%,16.9%,,,"$2,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,51064,36.6%,,,,,,,,,1.5%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2016-2020,,2.6%,15.6%,59.7%,,,,"$2,450","$2,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,,,,,,,,,,,,,,,,,,,,,41.8%,28.8%,3.5%,45.5%,,,,,,16.0%,,,"$3,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2%,3.9%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2017,,,,,,,,,,26.6%,"$161,650","$208,620","$131,160",32.2%,0.1%,0.1%,688,2.3%,0.3%,34.2,,,,,,4.9,31,17,2.2,14,,,,,,,,,,9.9%,49.2%,86.3%,39.2,6.1%,,73.4%,6.3%,16.8%,116209,10.6%,7.8%,5.0%,7.2%,6.1%,0.55,17.2%,63.9%,76.4%,4.20%,29.1,"$4,122",13.6,447,,,,,,,0.4%,246,12.2,23.5%,16.4%,,,"$2,680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,50322,42.8%,,,,,,,,,1.4%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2017-2021,,2.2%,14.8%,60.3%,,,,"$2,430","$3,070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0%,,,,,,,,,,,,,,,,,,,,,42.4%,31.3%,3.3%,42.6%,,,,,,14.5%,,,"$3,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4%,5.3%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2018,,,,,,,,,,29.6%,"$144,320","$232,840","$111,110",29.2%,0.0%,0.5%,648,1.4%,1.5%,32,,,,,,4.6,36,19,2.2,13,,,,,,,,,,11.9%,49.2%,86.4%,38,4.9%,,73.2%,6.0%,17.2%,116351,20.5%,12.3%,10.7%,9.3%,7.8%,0.58,14.4%,62.2%,73.4%,5.51%,29.1,"$4,817",12.8,425,,,,,,,0.5%,374,18.5,25.9%,21.5%,,,"$2,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,53847,38.2%,,,,,,,,,0.9%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2018-2022,,1.7%,14.9%,64.9%,,,,"$2,440","$3,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2%,,,,,,,,,,,,,,,,,,,,,41.1%,30.2%,1.7%,42.7%,,,,,,15.1%,,,"$3,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1%,4.6%,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2019,,,,,,,,,,24.3%,"$179,710","$260,770","$142,730",34.6%,0.0%,0.5%,666,0.6%,0.3%,32.9,,,,,,4.9,37,15,2.4,19,,,,,,,,,,10.6%,48.6%,87.4%,39.9,3.1%,,77.8%,5.4%,16.7%,114043,13.1%,7.6%,6.6%,8.5%,8.5%,0.52,10.5%,67.8%,77.1%,3.41%,28.5,"$5,206",12.5,414,,,,,,,0.5%,584,28.9,23.1%,19.4%,,,"$2,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,50019,39.5%,,,,,,,,,0.9%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2020,,,,,,,,,,,,,,,0.0%,0.3%,682,0.6%,0.3%,33.1,,,,,,5.6,9,5,0.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,487",6.5,214,,,,,,,0.2%,1111,53.9,,,,,"$2,740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9%
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2021,,,,,,,,,,29.2%,"$159,440","$237,080","$118,890",28.3%,0.2%,0.6%,1244,1.1%,0.4%,60.4,,,,,,5.8,18,9,1,6,,,,,,,,,,11.1%,46.7%,81.6%,35.5,5.3%,,78.2%,4.9%,17.5%,117511,10.2%,7.2%,5.3%,7.5%,9.1%,0.58,16.2%,61.8%,78.3%,8.79%,29.4,"$6,800",3.8,125,,,,,,,0.3%,1302,63.2,25.0%,23.0%,,,"$2,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56647,35.8%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2022,,,,,,,,,,33.0%,"$162,420","$221,240","$137,010",20.8%,0.1%,0.1%,914,1.3%,3.8%,43.9,,,,,,7.8,56,26,3,19,,,,,,,,,,14.6%,43.4%,81.8%,36.6,5.2%,,75.1%,7.6%,19.8%,"107,930",13.2%,9.3%,6.6%,8.8%,7.0%,0.58,14.0%,62.5%,77.0%,4.78%,27,"$7,939",9.4,305,,,,,,,0.8%,389,18.7,24.1%,15.4%,,,"$2,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,516",36.8%,,,,,,,,,
306,BK 06,Park Slope/Carroll Gardens,Sub-Borough Area,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,159",9.5,306,,,,,,,,,,,,,,,,8.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,BK 07,Sunset Park,Sub-Borough Area,2000,,,,,,,,,,,"$60,400",,,42.4%,,,,,,,,,,,,,66,38,4.9,11,,,,,,,,,,9.1%,,72.8%,40.6,,,16.5%,,46.4%,"139,269",,26.3%,,21.8%,3.4%,0.67,47.9%,23.0%,,8.31%,,,,,,,,,,,,,,27.5%,,26.4%,,"$1,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2%,,,,,,,,,
